onset	duration	Scoring1
7.99999684095383	30	1
37.9999968409538	30	1
67.9999968409538	30	1
97.9999968409538	30	1
127.999996840954	30	1
157.999996840954	30	1
187.999996840954	30	1
217.999996840954	30	1
247.999996840954	30	1
277.999996840954	30	1
307.999996840954	30	1
337.999996840954	30	1
367.999996840954	30	1
397.999996840954	30	1
427.999996840954	30	1
457.999996840954	30	1
487.999996840954	30	1
517.999996840954	30	1
547.999996840954	30	1
577.999996840954	30	1
607.999996840954	30	1
637.999996840954	30	1
667.999996840954	30	1
697.999996840954	30	1
727.999996840954	30	1
757.999996840954	30	1
787.999996840954	30	1
817.999996840954	30	1
847.999996840954	30	1
877.999996840954	30	1
907.999996840954	30	1
937.999996840954	30	1
967.999996840954	30	1
997.999996840954	30	1
1027.99999684095	30	1
1057.99999684095	30	1
1087.99999684095	30	1
1117.99999684095	30	1
1147.99999684095	30	1
1177.99999684095	30	1
1207.99999684095	30	1
1237.99999684095	30	1
1267.99999684095	30	1
1297.99999684095	30	3
1327.99999684095	30	3
1357.99999684095	30	3
1387.99999684095	30	3
1417.99999684095	30	3
1447.99999684095	30	3
1477.99999684095	30	3
1507.99999684095	30	3
1537.99999684095	30	4
1567.99999684095	30	4
1597.99999684095	30	4
1627.99999684095	30	3
1657.99999684095	30	4
1687.99999684095	30	4
1717.99999684095	30	4
1747.99999684095	30	4
1777.99999684095	30	4
1807.99999684095	30	4
1837.99999684095	30	4
1867.99999684095	30	4
1897.99999684095	30	4
1927.99999684095	30	4
1957.99999684095	30	4
1987.99999684095	30	4
2017.99999684095	30	4
2047.99999684095	30	4
2077.99999684095	30	5
2107.99999684095	30	5
2137.99999684095	30	5
2167.99999684095	30	5
2197.99999684095	30	5
2227.99999684095	30	5
2257.99999684095	30	4
2287.99999684095	30	4
2317.99999684095	30	5
2347.99999684095	30	5
2377.99999684095	30	5
2407.99999684095	30	5
2437.99999684095	30	5
2467.99999684095	30	5
2497.99999684095	30	5
2527.99999684095	30	5
2557.99999684095	30	5
2587.99999684095	30	5
2617.99999684095	30	7
2647.99999684095	30	1
2677.99999684095	30	1
2707.99999684095	30	1
2737.99999684095	30	3
2767.99999684095	30	4
2797.99999684095	30	4
2827.99999684095	30	4
2857.99999684095	30	4
2887.99999684095	30	4
