onset	duration	Scoring1
25.9999997913837	30	1
55.9999997913837	30	1
85.9999997913837	30	1
115.999999791384	30	1
145.999999791384	30	1
175.999999791384	30	1
205.999999791384	30	1
235.999999791384	30	1
265.999999791384	30	1
295.999999791384	30	1
325.999999791384	30	1
355.999999791384	30	1
385.999999791384	30	1
415.999999791384	30	1
445.999999791384	30	1
475.999999791384	30	1
505.999999791384	30	1
535.999999791384	30	1
565.999999791384	30	1
595.999999791384	30	1
625.999999791384	30	1
655.999999791384	30	1
685.999999791384	30	1
715.999999791384	30	1
745.999999791384	30	1
775.999999791384	30	1
805.999999791384	30	1
835.999999791384	30	1
865.999999791384	30	1
895.999999791384	30	1
925.999999791384	30	1
955.999999791384	30	1
985.999999791384	30	1
1015.99999979138	30	1
1045.99999979138	30	1
1075.99999979138	30	1
1105.99999979138	30	1
1135.99999979138	30	1
1165.99999979138	30	1
1195.99999979138	30	1
1225.99999979138	30	1
1255.99999979138	30	1
1285.99999979138	30	1
1315.99999979138	30	1
1345.99999979138	30	1
1375.99999979138	30	1
1405.99999979138	30	1
1435.99999979138	30	1
1465.99999979138	30	1
1495.99999979138	30	1
1525.99999979138	30	1
1555.99999979138	30	1
1585.99999979138	30	1
1615.99999979138	30	1
1645.99999979138	30	1
1675.99999979138	30	1
1705.99999979138	30	1
1735.99999979138	30	1
1765.99999979138	30	1
1795.99999979138	30	1
1825.99999979138	30	1
1855.99999979138	30	1
1885.99999979138	30	1
1915.99999979138	30	1
1945.99999979138	30	1
1975.99999979138	30	1
2005.99999979138	30	1
2035.99999979138	30	1
2065.99999979138	30	1
2095.99999979138	30	1
2125.99999979138	30	1
2155.99999979138	30	1
2185.99999979138	30	1
2215.99999979138	30	1
2245.99999979138	30	1
2275.99999979138	30	1
2305.99999979138	30	1
2335.99999979138	30	1
2365.99999979138	30	1
2395.99999979138	30	1
2425.99999979138	30	1
2455.99999979138	30	1
2485.99999979138	30	1
2515.99999979138	30	1
2545.99999979138	30	1
2575.99999979138	30	1
2605.99999979138	30	1
2635.99999979138	30	1
2665.99999979138	30	1
2695.99999979138	30	1
2725.99999979138	30	1
2755.99999979138	30	1
2785.99999979138	30	1
2815.99999979138	30	1
2845.99999979138	30	1
2875.99999979138	30	1
2905.99999979138	30	1
2935.99999979138	30	1
2965.99999979138	30	1
2995.99999979138	30	1
3025.99999979138	30	1
3055.99999979138	30	1
3085.99999979138	30	1
3115.99999979138	30	1
3145.99999979138	30	1
3175.99999979138	30	1
3205.99999979138	30	1
3235.99999979138	30	1
3265.99999979138	30	1
3295.99999979138	30	1
3325.99999979138	30	1
3355.99999979138	30	1
3385.99999979138	30	1
3415.99999979138	30	1
3445.99999979138	30	1
3475.99999979138	30	1
3505.99999979138	30	1
3535.99999979138	30	1
3565.99999979138	30	1
3595.99999979138	30	1
3625.99999979138	30	1
3655.99999979138	30	1
3685.99999979138	30	1
3715.99999979138	30	1
3745.99999979138	30	1
3775.99999979138	30	1
3805.99999979138	30	1
3835.99999979138	30	1
3865.99999979138	30	1
3895.99999979138	30	1
3925.99999979138	30	1
3955.99999979138	30	1
3985.99999979138	30	1
4015.99999979138	30	1
4045.99999979138	30	1
4075.99999979138	30	1
4105.99999979138	30	1
4135.99999979138	30	1
4165.99999979138	30	1
4195.99999979138	30	1
4225.99999979138	30	1
4255.99999979138	30	1
4285.99999979138	30	1
4315.99999979138	30	1
4345.99999979138	30	1
4375.99999979138	30	1
4405.99999979138	30	1
4435.99999979138	30	1
4465.99999979138	30	1
4495.99999979138	30	1
4525.99999979138	30	1
4555.99999979138	30	1
4585.99999979138	30	1
4615.99999979138	30	1
4645.99999979138	30	1
4675.99999979138	30	1
4705.99999979138	30	1
4735.99999979138	30	1
4765.99999979138	30	1
4795.99999979138	30	1
4825.99999979138	30	1
4855.99999979138	30	1
4885.99999979138	30	1
4915.99999979138	30	1
4945.99999979138	30	1
4975.99999979138	30	1
5005.99999979138	30	1
5035.99999979138	30	1
5065.99999979138	30	1
5095.99999979138	30	1
5125.99999979138	30	1
5155.99999979138	30	1
5185.99999979138	30	1
5215.99999979138	30	1
5245.99999979138	30	1
5275.99999979138	30	1
5305.99999979138	30	1
5335.99999979138	30	1
5365.99999979138	30	1
5395.99999979138	30	1
5425.99999979138	30	1
5455.99999979138	30	1
5485.99999979138	30	1
5515.99999979138	30	1
5545.99999979138	30	1
5575.99999979138	30	1
5605.99999979138	30	3
5635.99999979138	30	3
5665.99999979138	30	3
5695.99999979138	30	3
5725.99999979138	30	3
5755.99999979138	30	3
5785.99999979138	30	4
5815.99999979138	30	4
5845.99999979138	30	4
5875.99999979138	30	4
5905.99999979138	30	4
5935.99999979138	30	4
5965.99999979138	30	4
5995.99999979138	30	4
6025.99999979138	30	4
6055.99999979138	30	4
6085.99999979138	30	4
6115.99999979138	30	4
6145.99999979138	30	1
6175.99999979138	30	1
6205.99999979138	30	3
6235.99999979138	30	3
6265.99999979138	30	3
6295.99999979138	30	4
6325.99999979138	30	4
6355.99999979138	30	4
6385.99999979138	30	4
6415.99999979138	30	4
6445.99999979138	30	7
6475.99999979138	30	3
6505.99999979138	30	4
6535.99999979138	30	4
6565.99999979138	30	4
6595.99999979138	30	4
6625.99999979138	30	4
6655.99999979138	30	4
6685.99999979138	30	4
6715.99999979138	30	3
6745.99999979138	30	4
6775.99999979138	30	4
6805.99999979138	30	4
6835.99999979138	30	4
6865.99999979138	30	4
6895.99999979138	30	4
6925.99999979138	30	4
6955.99999979138	30	4
6985.99999979138	30	4
7015.99999979138	30	4
7045.99999979138	30	4
7075.99999979138	30	4
7105.99999979138	30	5
7135.99999979138	30	5
7165.99999979138	30	5
7195.99999979138	30	5
7225.99999979138	30	5
7255.99999979138	30	5
7285.99999979138	30	7
7315.99999979138	30	4
7345.99999979138	30	4
7375.99999979138	30	4
7405.99999979138	30	4
7435.99999979138	30	4
7465.99999979138	30	4
7495.99999979138	30	4
7525.99999979138	30	5
7555.99999979138	30	5
7585.99999979138	30	5
7615.99999979138	30	5
7645.99999979138	30	5
7675.99999979138	30	5
7705.99999979138	30	5
7735.99999979138	30	5
7765.99999979138	30	5
7795.99999979138	30	5
7825.99999979138	30	5
7855.99999979138	30	5
7885.99999979138	30	5
7915.99999979138	30	5
7945.99999979138	30	5
7975.99999979138	30	5
8005.99999979138	30	5
8035.99999979138	30	5
8065.99999979138	30	5
8095.99999979138	30	5
8125.99999979138	30	5
8155.99999979138	30	5
8185.99999979138	30	5
8215.99999979138	30	5
8245.99999979138	30	5
8275.99999979138	30	5
8305.99999979138	30	5
8335.99999979138	30	5
8365.99999979138	30	5
8395.99999979138	30	5
8425.99999979138	30	5
8455.99999979138	30	5
8485.99999979138	30	5
8515.99999979138	30	5
8545.99999979138	30	5
8575.99999979138	30	5
8605.99999979138	30	5
8635.99999979138	30	5
8665.99999979138	30	5
8695.99999979138	30	5
8725.99999979138	30	5
8755.99999979138	30	5
8785.99999979138	30	5
8815.99999979138	30	5
8845.99999979138	30	5
8875.99999979138	30	5
8905.99999979138	30	5
8935.99999979138	30	5
8965.99999979138	30	5
8995.99999979138	30	5
9025.99999979138	30	5
9055.99999979138	30	5
9085.99999979138	30	5
9115.99999979138	30	5
9145.99999979138	30	5
9175.99999979138	30	5
9205.99999979138	30	5
9235.99999979138	30	5
9265.99999979138	30	5
9295.99999979138	30	5
9325.99999979138	30	5
9355.99999979138	30	5
9385.99999979138	30	5
9415.99999979138	30	5
9445.99999979138	30	5
9475.99999979138	30	5
9505.99999979138	30	5
9535.99999979138	30	5
9565.99999979138	30	5
9595.99999979138	30	5
9625.99999979138	30	5
9655.99999979138	30	5
9685.99999979138	30	5
9715.99999979138	30	5
9745.99999979138	30	5
9775.99999979138	30	5
9805.99999979138	30	5
9835.99999979138	30	5
9865.99999979138	30	5
9895.99999979138	30	5
9925.99999979138	30	5
9955.99999979138	30	5
9985.99999979138	30	5
10015.9999997914	30	5
10045.9999997914	30	5
10075.9999997914	30	5
10105.9999997914	30	5
10135.9999997914	30	5
10165.9999997914	30	5
10195.9999997914	30	5
10225.9999997914	30	5
10255.9999997914	30	5
10285.9999997914	30	5
10315.9999997914	30	5
10345.9999997914	30	5
10375.9999997914	30	5
10405.9999997914	30	5
10435.9999997914	30	5
10465.9999997914	30	5
10495.9999997914	30	5
10525.9999997914	30	5
10555.9999997914	30	5
10585.9999997914	30	5
10615.9999997914	30	5
10645.9999997914	30	5
10675.9999997914	30	5
10705.9999997914	30	5
10735.9999997914	30	5
10765.9999997914	30	5
10795.9999997914	30	5
10825.9999997914	30	5
10855.9999997914	30	5
10885.9999997914	30	5
10915.9999997914	30	5
10945.9999997914	30	5
10975.9999997914	30	5
11005.9999997914	30	5
11035.9999997914	30	5
11065.9999997914	30	5
11095.9999997914	30	5
11125.9999997914	30	5
11155.9999997914	30	5
11185.9999997914	30	5
11215.9999997914	30	5
11245.9999997914	30	4
11275.9999997914	30	4
11305.9999997914	30	3
11335.9999997914	30	4
11365.9999997914	30	2
11395.9999997914	30	2
11425.9999997914	30	2
11455.9999997914	30	2
11485.9999997914	30	2
11515.9999997914	30	2
11545.9999997914	30	2
11575.9999997914	30	2
11605.9999997914	30	2
11635.9999997914	30	2
11665.9999997914	30	2
11695.9999997914	30	2
11725.9999997914	30	2
11755.9999997914	30	2
11785.9999997914	30	2
11815.9999997914	30	2
11845.9999997914	30	2
11875.9999997914	30	2
11905.9999997914	30	2
11935.9999997914	30	2
11965.9999997914	30	2
11995.9999997914	30	2
12025.9999997914	30	2
12055.9999997914	30	2
12085.9999997914	30	2
12115.9999997914	30	2
12145.9999997914	30	2
12175.9999997914	30	2
12205.9999997914	30	2
12235.9999997914	30	2
12265.9999997914	30	2
12295.9999997914	30	2
12325.9999997914	30	2
12355.9999997914	30	7
12385.9999997914	30	2
12415.9999997914	30	2
12445.9999997914	30	2
12475.9999997914	30	2
12505.9999997914	30	2
12535.9999997914	30	2
12565.9999997914	30	2
12595.9999997914	30	2
12625.9999997914	30	2
12655.9999997914	30	2
12685.9999997914	30	2
12715.9999997914	30	2
12745.9999997914	30	2
12775.9999997914	30	2
12805.9999997914	30	2
12835.9999997914	30	2
12865.9999997914	30	2
12895.9999997914	30	2
12925.9999997914	30	2
12955.9999997914	30	2
12985.9999997914	30	2
13015.9999997914	30	2
13045.9999997914	30	2
13075.9999997914	30	2
13105.9999997914	30	2
13135.9999997914	30	2
13165.9999997914	30	2
13195.9999997914	30	2
13225.9999997914	30	2
13255.9999997914	30	2
13285.9999997914	30	2
13315.9999997914	30	2
13345.9999997914	30	2
13375.9999997914	30	2
13405.9999997914	30	2
13435.9999997914	30	1
13465.9999997914	30	3
13495.9999997914	30	3
13525.9999997914	30	4
13555.9999997914	30	4
13585.9999997914	30	4
13615.9999997914	30	4
13645.9999997914	30	4
13675.9999997914	30	4
13705.9999997914	30	4
13735.9999997914	30	4
13765.9999997914	30	4
13795.9999997914	30	4
13825.9999997914	30	4
13855.9999997914	30	4
13885.9999997914	30	4
13915.9999997914	30	4
13945.9999997914	30	4
13975.9999997914	30	4
14005.9999997914	30	4
14035.9999997914	30	4
14065.9999997914	30	4
14095.9999997914	30	4
14125.9999997914	30	4
14155.9999997914	30	4
14185.9999997914	30	4
14215.9999997914	30	4
14245.9999997914	30	4
14275.9999997914	30	4
14305.9999997914	30	4
14335.9999997914	30	4
14365.9999997914	30	4
14395.9999997914	30	4
14425.9999997914	30	4
14455.9999997914	30	4
14485.9999997914	30	4
14515.9999997914	30	4
14545.9999997914	30	4
14575.9999997914	30	4
14605.9999997914	30	4
14635.9999997914	30	4
14665.9999997914	30	4
14695.9999997914	30	4
14725.9999997914	30	4
14755.9999997914	30	4
14785.9999997914	30	4
14815.9999997914	30	4
14845.9999997914	30	4
14875.9999997914	30	4
14905.9999997914	30	4
14935.9999997914	30	4
14965.9999997914	30	4
14995.9999997914	30	4
15025.9999997914	30	4
15055.9999997914	30	4
15085.9999997914	30	4
15115.9999997914	30	4
15145.9999997914	30	4
15175.9999997914	30	4
15205.9999997914	30	4
15235.9999997914	30	4
15265.9999997914	30	4
15295.9999997914	30	4
15325.9999997914	30	4
15355.9999997914	30	4
15385.9999997914	30	4
15415.9999997914	30	4
15445.9999997914	30	4
15475.9999997914	30	4
15505.9999997914	30	4
15535.9999997914	30	4
15565.9999997914	30	4
15595.9999997914	30	4
15625.9999997914	30	4
15655.9999997914	30	4
15685.9999997914	30	4
15715.9999997914	30	4
15745.9999997914	30	4
15775.9999997914	30	4
15805.9999997914	30	4
15835.9999997914	30	4
15865.9999997914	30	4
15895.9999997914	30	4
15925.9999997914	30	4
15955.9999997914	30	4
15985.9999997914	30	4
16015.9999997914	30	4
16045.9999997914	30	4
16075.9999997914	30	4
16105.9999997914	30	4
16135.9999997914	30	4
16165.9999997914	30	4
16195.9999997914	30	4
16225.9999997914	30	4
16255.9999997914	30	4
16285.9999997914	30	4
16315.9999997914	30	4
16345.9999997914	30	4
16375.9999997914	30	5
16405.9999997914	30	5
16435.9999997914	30	5
16465.9999997914	30	5
16495.9999997914	30	5
16525.9999997914	30	5
16555.9999997914	30	5
16585.9999997914	30	5
16615.9999997914	30	5
16645.9999997914	30	5
16675.9999997914	30	5
16705.9999997914	30	5
16735.9999997914	30	5
16765.9999997914	30	5
16795.9999997914	30	5
16825.9999997914	30	5
16855.9999997914	30	5
16885.9999997914	30	5
16915.9999997914	30	5
16945.9999997914	30	5
16975.9999997914	30	5
17005.9999997914	30	7
17035.9999997914	30	4
17065.9999997914	30	4
17095.9999997914	30	4
17125.9999997914	30	4
17155.9999997914	30	4
17185.9999997914	30	4
17215.9999997914	30	4
17245.9999997914	30	7
17275.9999997914	30	7
17305.9999997914	30	7
17335.9999997914	30	7
17365.9999997914	30	4
17395.9999997914	30	4
17425.9999997914	30	4
17455.9999997914	30	4
17485.9999997914	30	4
17515.9999997914	30	4
17545.9999997914	30	4
17575.9999997914	30	4
17605.9999997914	30	4
17635.9999997914	30	4
17665.9999997914	30	4
17695.9999997914	30	3
17725.9999997914	30	4
17755.9999997914	30	4
17785.9999997914	30	4
17815.9999997914	30	4
17845.9999997914	30	4
17875.9999997914	30	4
17905.9999997914	30	2
17935.9999997914	30	2
17965.9999997914	30	2
17995.9999997914	30	2
18025.9999997914	30	2
18055.9999997914	30	2
18085.9999997914	30	2
18115.9999997914	30	2
18145.9999997914	30	2
18175.9999997914	30	2
18205.9999997914	30	2
18235.9999997914	30	2
18265.9999997914	30	2
18295.9999997914	30	2
18325.9999997914	30	2
18355.9999997914	30	2
18385.9999997914	30	2
18415.9999997914	30	2
18445.9999997914	30	1
18475.9999997914	30	3
18505.9999997914	30	4
18535.9999997914	30	4
18565.9999997914	30	4
18595.9999997914	30	4
18625.9999997914	30	4
18655.9999997914	30	4
18685.9999997914	30	4
18715.9999997914	30	4
18745.9999997914	30	4
18775.9999997914	30	4
18805.9999997914	30	4
18835.9999997914	30	4
18865.9999997914	30	4
18895.9999997914	30	4
18925.9999997914	30	4
18955.9999997914	30	4
18985.9999997914	30	4
19015.9999997914	30	4
19045.9999997914	30	4
19075.9999997914	30	7
19105.9999997914	30	3
19135.9999997914	30	3
19165.9999997914	30	4
19195.9999997914	30	4
19225.9999997914	30	4
19255.9999997914	30	4
19285.9999997914	30	4
19315.9999997914	30	4
19345.9999997914	30	4
19375.9999997914	30	4
19405.9999997914	30	4
19435.9999997914	30	4
19465.9999997914	30	4
19495.9999997914	30	4
19525.9999997914	30	4
19555.9999997914	30	2
19585.9999997914	30	2
19615.9999997914	30	2
19645.9999997914	30	2
19675.9999997914	30	2
19705.9999997914	30	2
19735.9999997914	30	2
19765.9999997914	30	2
19795.9999997914	30	2
19825.9999997914	30	2
19855.9999997914	30	2
19885.9999997914	30	2
19915.9999997914	30	2
19945.9999997914	30	2
19975.9999997914	30	2
20005.9999997914	30	2
20035.9999997914	30	2
20065.9999997914	30	2
20095.9999997914	30	2
20125.9999997914	30	2
20155.9999997914	30	2
20185.9999997914	30	2
20215.9999997914	30	2
20245.9999997914	30	2
20275.9999997914	30	2
20305.9999997914	30	2
20335.9999997914	30	2
20365.9999997914	30	2
20395.9999997914	30	2
20425.9999997914	30	3
20455.9999997914	30	3
20485.9999997914	30	4
20515.9999997914	30	4
20545.9999997914	30	4
20575.9999997914	30	4
20605.9999997914	30	4
20635.9999997914	30	4
20665.9999997914	30	4
20695.9999997914	30	4
20725.9999997914	30	1
20755.9999997914	30	1
20785.9999997914	30	1
20815.9999997914	30	1
20845.9999997914	30	1
20875.9999997914	30	1
20905.9999997914	30	1
20935.9999997914	30	1
20965.9999997914	30	1
20995.9999997914	30	7
21025.9999997914	30	7
