onset	duration	Scoring1
24.0000005811453	30	1
54.0000005811453	30	1
84.0000005811453	30	1
114.000000581145	30	1
144.000000581145	30	1
174.000000581145	30	1
204.000000581145	30	1
234.000000581145	30	1
264.000000581145	30	1
294.000000581145	30	1
324.000000581145	30	1
354.000000581145	30	1
384.000000581145	30	1
414.000000581145	30	1
444.000000581145	30	1
474.000000581145	30	1
504.000000581145	30	1
534.000000581145	30	1
564.000000581145	30	1
594.000000581145	30	1
624.000000581145	30	1
654.000000581145	30	1
684.000000581145	30	1
714.000000581145	30	1
744.000000581145	30	1
774.000000581145	30	1
804.000000581145	30	1
834.000000581145	30	1
864.000000581145	30	1
894.000000581145	30	1
924.000000581145	30	1
954.000000581145	30	1
984.000000581145	30	1
1014.00000058115	30	1
1044.00000058115	30	1
1074.00000058115	30	1
1104.00000058115	30	1
1134.00000058115	30	1
1164.00000058115	30	1
1194.00000058115	30	1
1224.00000058115	30	1
1254.00000058115	30	1
1284.00000058115	30	1
1314.00000058115	30	1
1344.00000058115	30	1
1374.00000058115	30	1
1404.00000058115	30	1
1434.00000058115	30	1
1464.00000058115	30	1
1494.00000058115	30	1
1524.00000058115	30	1
1554.00000058115	30	1
1584.00000058115	30	1
1614.00000058115	30	3
1644.00000058115	30	3
1674.00000058115	30	3
1704.00000058115	30	3
1734.00000058115	30	3
1764.00000058115	30	3
1794.00000058115	30	3
1824.00000058115	30	4
1854.00000058115	30	4
1884.00000058115	30	4
1914.00000058115	30	4
1944.00000058115	30	4
1974.00000058115	30	4
2004.00000058115	30	4
2034.00000058115	30	4
2064.00000058115	30	4
2094.00000058115	30	4
2124.00000058115	30	4
2154.00000058115	30	4
2184.00000058115	30	4
2214.00000058115	30	4
2244.00000058115	30	4
2274.00000058115	30	4
2304.00000058115	30	4
2334.00000058115	30	4
2364.00000058115	30	4
2394.00000058115	30	4
2424.00000058115	30	4
2454.00000058115	30	5
2484.00000058115	30	5
2514.00000058115	30	5
2544.00000058115	30	5
2574.00000058115	30	5
2604.00000058115	30	5
2634.00000058115	30	5
2664.00000058115	30	5
2694.00000058115	30	5
2724.00000058115	30	5
2754.00000058115	30	5
2784.00000058115	30	5
2814.00000058115	30	5
2844.00000058115	30	5
2874.00000058115	30	5
2904.00000058115	30	5
2934.00000058115	30	5
2964.00000058115	30	5
2994.00000058115	30	5
3024.00000058115	30	5
3054.00000058115	30	5
3084.00000058115	30	5
3114.00000058115	30	5
3144.00000058115	30	5
3174.00000058115	30	5
3204.00000058115	30	5
3234.00000058115	30	5
3264.00000058115	30	5
3294.00000058115	30	5
3324.00000058115	30	5
3354.00000058115	30	5
3384.00000058115	30	5
3414.00000058115	30	5
3444.00000058115	30	5
3474.00000058115	30	5
3504.00000058115	30	5
3534.00000058115	30	5
3564.00000058115	30	5
3594.00000058115	30	5
3624.00000058115	30	5
3654.00000058115	30	5
3684.00000058115	30	5
3714.00000058115	30	5
3744.00000058115	30	5
3774.00000058115	30	5
3804.00000058115	30	5
3834.00000058115	30	5
3864.00000058115	30	5
3894.00000058115	30	5
3924.00000058115	30	5
3954.00000058115	30	5
3984.00000058115	30	5
4014.00000058115	30	5
4044.00000058115	30	5
4074.00000058115	30	5
4104.00000058115	30	5
4134.00000058115	30	5
4164.00000058115	30	5
4194.00000058115	30	5
4224.00000058115	30	5
4254.00000058115	30	5
4284.00000058115	30	5
4314.00000058115	30	5
4344.00000058115	30	5
4374.00000058115	30	5
4404.00000058115	30	5
4434.00000058115	30	5
4464.00000058115	30	5
4494.00000058115	30	5
4524.00000058115	30	5
4554.00000058115	30	5
4584.00000058115	30	5
4614.00000058115	30	5
4644.00000058115	30	5
4674.00000058115	30	5
4704.00000058115	30	5
4734.00000058115	30	5
4764.00000058115	30	5
4794.00000058115	30	5
4824.00000058115	30	5
4854.00000058115	30	5
4884.00000058115	30	3
4914.00000058115	30	4
4944.00000058115	30	4
4974.00000058115	30	4
5004.00000058115	30	4
5034.00000058115	30	5
5064.00000058115	30	4
5094.00000058115	30	5
5124.00000058115	30	5
5154.00000058115	30	5
5184.00000058115	30	5
