onset	duration	Scoring1
20.9999967366457	30	1
50.9999967366457	30	1
80.9999967366457	30	1
110.999996736646	30	1
140.999996736646	30	1
170.999996736646	30	1
200.999996736646	30	1
230.999996736646	30	1
260.999996736646	30	1
290.999996736646	30	1
320.999996736646	30	1
350.999996736646	30	1
380.999996736646	30	1
410.999996736646	30	1
440.999996736646	30	1
470.999996736646	30	1
500.999996736646	30	1
530.999996736646	30	1
560.999996736646	30	1
590.999996736646	30	1
620.999996736646	30	1
650.999996736646	30	1
680.999996736646	30	1
710.999996736646	30	1
740.999996736646	30	1
770.999996736646	30	1
800.999996736646	30	1
830.999996736646	30	1
860.999996736646	30	1
890.999996736646	30	1
920.999996736646	30	1
950.999996736646	30	1
980.999996736646	30	1
1010.99999673665	30	1
1040.99999673665	30	1
1070.99999673665	30	1
1100.99999673665	30	1
1130.99999673665	30	1
1160.99999673665	30	1
1190.99999673665	30	1
1220.99999673665	30	1
1250.99999673665	30	1
1280.99999673665	30	1
1310.99999673665	30	1
1340.99999673665	30	1
1370.99999673665	30	1
1400.99999673665	30	1
1430.99999673665	30	1
1460.99999673665	30	1
1490.99999673665	30	1
1520.99999673665	30	1
1550.99999673665	30	1
1580.99999673665	30	1
1610.99999673665	30	1
1640.99999673665	30	1
1670.99999673665	30	1
1700.99999673665	30	1
1730.99999673665	30	1
1760.99999673665	30	1
1790.99999673665	30	1
1820.99999673665	30	1
1850.99999673665	30	1
1880.99999673665	30	1
1910.99999673665	30	1
1940.99999673665	30	1
1970.99999673665	30	1
2000.99999673665	30	1
2030.99999673665	30	1
2060.99999673665	30	1
2090.99999673665	30	1
2120.99999673665	30	1
2150.99999673665	30	1
2180.99999673665	30	1
2210.99999673665	30	1
2240.99999673665	30	1
2270.99999673665	30	1
2300.99999673665	30	1
2330.99999673665	30	1
2360.99999673665	30	1
2390.99999673665	30	1
2420.99999673665	30	1
2450.99999673665	30	1
2480.99999673665	30	1
2510.99999673665	30	1
2540.99999673665	30	1
2570.99999673665	30	1
2600.99999673665	30	1
2630.99999673665	30	1
2660.99999673665	30	1
2690.99999673665	30	1
2720.99999673665	30	1
2750.99999673665	30	1
2780.99999673665	30	1
2810.99999673665	30	1
2840.99999673665	30	3
2870.99999673665	30	3
2900.99999673665	30	3
2930.99999673665	30	3
2960.99999673665	30	3
2990.99999673665	30	4
3020.99999673665	30	4
3050.99999673665	30	4
3080.99999673665	30	4
3110.99999673665	30	4
3140.99999673665	30	4
3170.99999673665	30	4
3200.99999673665	30	4
3230.99999673665	30	4
3260.99999673665	30	3
3290.99999673665	30	4
3320.99999673665	30	4
3350.99999673665	30	4
3380.99999673665	30	4
3410.99999673665	30	4
3440.99999673665	30	4
3470.99999673665	30	4
3500.99999673665	30	4
3530.99999673665	30	4
3560.99999673665	30	4
3590.99999673665	30	4
3620.99999673665	30	4
3650.99999673665	30	4
3680.99999673665	30	4
3710.99999673665	30	4
3740.99999673665	30	4
3770.99999673665	30	4
3800.99999673665	30	4
3830.99999673665	30	4
3860.99999673665	30	4
3890.99999673665	30	4
3920.99999673665	30	4
3950.99999673665	30	4
3980.99999673665	30	5
4010.99999673665	30	5
4040.99999673665	30	5
4070.99999673665	30	5
4100.99999673665	30	5
4130.99999673665	30	5
4160.99999673665	30	5
4190.99999673665	30	5
4220.99999673665	30	5
4250.99999673665	30	5
4280.99999673665	30	5
4310.99999673665	30	5
4340.99999673665	30	5
4370.99999673665	30	5
4400.99999673665	30	5
4430.99999673665	30	5
4460.99999673665	30	5
4490.99999673665	30	5
4520.99999673665	30	5
4550.99999673665	30	5
4580.99999673665	30	5
4610.99999673665	30	5
4640.99999673665	30	5
4670.99999673665	30	5
4700.99999673665	30	5
4730.99999673665	30	5
4760.99999673665	30	1
4790.99999673665	30	3
4820.99999673665	30	3
4850.99999673665	30	4
4880.99999673665	30	4
4910.99999673665	30	4
4940.99999673665	30	4
4970.99999673665	30	5
5000.99999673665	30	5
5030.99999673665	30	5
5060.99999673665	30	5
5090.99999673665	30	5
5120.99999673665	30	5
5150.99999673665	30	5
5180.99999673665	30	5
5210.99999673665	30	5
5240.99999673665	30	5
5270.99999673665	30	5
5300.99999673665	30	5
