onset	duration	Scoring1
11.9999952614307	30	1
41.9999952614307	30	1
71.9999952614307	30	1
101.999995261431	30	1
131.999995261431	30	1
161.999995261431	30	1
191.999995261431	30	1
221.999995261431	30	1
251.999995261431	30	1
281.999995261431	30	1
311.999995261431	30	1
341.999995261431	30	1
371.999995261431	30	1
401.999995261431	30	1
431.999995261431	30	1
461.999995261431	30	1
491.999995261431	30	1
521.999995261431	30	1
551.999995261431	30	1
581.999995261431	30	1
611.999995261431	30	1
641.999995261431	30	1
671.999995261431	30	1
701.999995261431	30	1
731.999995261431	30	1
761.999995261431	30	1
791.999995261431	30	1
821.999995261431	30	1
851.999995261431	30	1
881.999995261431	30	1
911.999995261431	30	1
941.999995261431	30	1
971.999995261431	30	1
1001.99999526143	30	1
1031.99999526143	30	1
1061.99999526143	30	1
1091.99999526143	30	1
1121.99999526143	30	1
1151.99999526143	30	1
1181.99999526143	30	1
1211.99999526143	30	1
1241.99999526143	30	1
1271.99999526143	30	1
1301.99999526143	30	1
1331.99999526143	30	1
1361.99999526143	30	1
1391.99999526143	30	1
1421.99999526143	30	1
1451.99999526143	30	1
1481.99999526143	30	1
1511.99999526143	30	1
1541.99999526143	30	1
1571.99999526143	30	1
1601.99999526143	30	1
1631.99999526143	30	1
1661.99999526143	30	1
1691.99999526143	30	1
1721.99999526143	30	1
1751.99999526143	30	1
1781.99999526143	30	1
1811.99999526143	30	1
1841.99999526143	30	1
1871.99999526143	30	1
1901.99999526143	30	1
1931.99999526143	30	1
1961.99999526143	30	3
1991.99999526143	30	3
2021.99999526143	30	3
2051.99999526143	30	3
2081.99999526143	30	3
2111.99999526143	30	3
2141.99999526143	30	3
2171.99999526143	30	4
2201.99999526143	30	4
2231.99999526143	30	4
2261.99999526143	30	4
2291.99999526143	30	4
2321.99999526143	30	4
2351.99999526143	30	4
2381.99999526143	30	4
2411.99999526143	30	4
2441.99999526143	30	3
2471.99999526143	30	4
2501.99999526143	30	4
2531.99999526143	30	4
2561.99999526143	30	4
2591.99999526143	30	4
2621.99999526143	30	4
2651.99999526143	30	4
2681.99999526143	30	4
2711.99999526143	30	4
2741.99999526143	30	4
2771.99999526143	30	5
2801.99999526143	30	4
2831.99999526143	30	4
2861.99999526143	30	5
2891.99999526143	30	5
2921.99999526143	30	5
2951.99999526143	30	4
2981.99999526143	30	5
3011.99999526143	30	5
3041.99999526143	30	5
3071.99999526143	30	5
3101.99999526143	30	5
3131.99999526143	30	5
3161.99999526143	30	5
3191.99999526143	30	5
3221.99999526143	30	5
3251.99999526143	30	5
3281.99999526143	30	4
3311.99999526143	30	4
3341.99999526143	30	4
3371.99999526143	30	3
3401.99999526143	30	4
3431.99999526143	30	4
3461.99999526143	30	4
3491.99999526143	30	4
3521.99999526143	30	4
3551.99999526143	30	4
3581.99999526143	30	4
3611.99999526143	30	4
3641.99999526143	30	4
3671.99999526143	30	4
3701.99999526143	30	4
3731.99999526143	30	4
3761.99999526143	30	4
3791.99999526143	30	4
3821.99999526143	30	4
3851.99999526143	30	4
3881.99999526143	30	5
3911.99999526143	30	5
3941.99999526143	30	5
3971.99999526143	30	5
4001.99999526143	30	5
4031.99999526143	30	5
4061.99999526143	30	5
4091.99999526143	30	5
4121.99999526143	30	5
4151.99999526143	30	5
4181.99999526143	30	5
4211.99999526143	30	5
4241.99999526143	30	5
4271.99999526143	30	5
4301.99999526143	30	5
4331.99999526143	30	5
4361.99999526143	30	4
4391.99999526143	30	4
4421.99999526143	30	4
4451.99999526143	30	4
4481.99999526143	30	4
4511.99999526143	30	4
4541.99999526143	30	4
4571.99999526143	30	4
4601.99999526143	30	5
4631.99999526143	30	5
4661.99999526143	30	5
4691.99999526143	30	5
4721.99999526143	30	5
4751.99999526143	30	5
4781.99999526143	30	5
4811.99999526143	30	5
4841.99999526143	30	5
4871.99999526143	30	5
4901.99999526143	30	5
4931.99999526143	30	5
4961.99999526143	30	5
4991.99999526143	30	5
5021.99999526143	30	5
5051.99999526143	30	5
5081.99999526143	30	5
5111.99999526143	30	5
5141.99999526143	30	5
5171.99999526143	30	5
5201.99999526143	30	5
5231.99999526143	30	5
5261.99999526143	30	4
5291.99999526143	30	4
5321.99999526143	30	4
5351.99999526143	30	5
5381.99999526143	30	4
5411.99999526143	30	4
5441.99999526143	30	5
5471.99999526143	30	5
5501.99999526143	30	5
5531.99999526143	30	4
5561.99999526143	30	4
5591.99999526143	30	4
5621.99999526143	30	4
5651.99999526143	30	5
5681.99999526143	30	5
5711.99999526143	30	5
5741.99999526143	30	5
5771.99999526143	30	5
5801.99999526143	30	5
5831.99999526143	30	5
5861.99999526143	30	4
5891.99999526143	30	4
5921.99999526143	30	5
5951.99999526143	30	5
5981.99999526143	30	4
6011.99999526143	30	4
6041.99999526143	30	4
6071.99999526143	30	4
6101.99999526143	30	4
6131.99999526143	30	4
6161.99999526143	30	4
6191.99999526143	30	3
6221.99999526143	30	4
6251.99999526143	30	4
6281.99999526143	30	3
6311.99999526143	30	3
6341.99999526143	30	4
6371.99999526143	30	4
6401.99999526143	30	4
6431.99999526143	30	4
6461.99999526143	30	4
6491.99999526143	30	2
6521.99999526143	30	2
6551.99999526143	30	2
6581.99999526143	30	2
6611.99999526143	30	2
6641.99999526143	30	2
6671.99999526143	30	2
6701.99999526143	30	2
6731.99999526143	30	2
6761.99999526143	30	2
6791.99999526143	30	2
6821.99999526143	30	2
6851.99999526143	30	7
6881.99999526143	30	2
6911.99999526143	30	2
6941.99999526143	30	2
6971.99999526143	30	2
7001.99999526143	30	2
7031.99999526143	30	2
7061.99999526143	30	2
7091.99999526143	30	2
7121.99999526143	30	2
7151.99999526143	30	2
7181.99999526143	30	2
7211.99999526143	30	2
7241.99999526143	30	2
7271.99999526143	30	2
7301.99999526143	30	2
7331.99999526143	30	2
7361.99999526143	30	3
7391.99999526143	30	4
7421.99999526143	30	2
7451.99999526143	30	2
7481.99999526143	30	2
7511.99999526143	30	2
7541.99999526143	30	2
7571.99999526143	30	2
7601.99999526143	30	2
7631.99999526143	30	2
7661.99999526143	30	3
7691.99999526143	30	4
7721.99999526143	30	4
7751.99999526143	30	4
7781.99999526143	30	4
7811.99999526143	30	4
7841.99999526143	30	4
7871.99999526143	30	4
7901.99999526143	30	4
7931.99999526143	30	4
7961.99999526143	30	4
7991.99999526143	30	4
8021.99999526143	30	4
8051.99999526143	30	4
8081.99999526143	30	4
8111.99999526143	30	4
8141.99999526143	30	1
8171.99999526143	30	3
8201.99999526143	30	1
8231.99999526143	30	3
8261.99999526143	30	4
8291.99999526143	30	3
8321.99999526143	30	4
8351.99999526143	30	4
8381.99999526143	30	4
8411.99999526143	30	4
8441.99999526143	30	4
8471.99999526143	30	4
8501.99999526143	30	4
8531.99999526143	30	4
8561.99999526143	30	4
8591.99999526143	30	4
8621.99999526143	30	4
8651.99999526143	30	4
8681.99999526143	30	4
8711.99999526143	30	4
8741.99999526143	30	4
8771.99999526143	30	4
8801.99999526143	30	5
8831.99999526143	30	4
8861.99999526143	30	4
8891.99999526143	30	5
8921.99999526143	30	4
8951.99999526143	30	5
8981.99999526143	30	4
9011.99999526143	30	5
9041.99999526143	30	5
9071.99999526143	30	5
9101.99999526143	30	5
9131.99999526143	30	5
9161.99999526143	30	5
9191.99999526143	30	5
9221.99999526143	30	5
9251.99999526143	30	5
9281.99999526143	30	5
9311.99999526143	30	4
9341.99999526143	30	5
9371.99999526143	30	3
9401.99999526143	30	5
9431.99999526143	30	5
9461.99999526143	30	5
9491.99999526143	30	5
